latitude,longitude,k_value,description
-78.0,-1.9999999999999432,0.03,Ice Sheet
-76.0,-1.9999999999999432,0.03,Ice Sheet
-74.0,-1.9999999999999432,0.03,Ice Sheet
-72.0,-1.9999999999999432,0.03,Ice Sheet
-88.0,5.684341886080802e-14,0.03,Ice Sheet
-86.0,5.684341886080802e-14,0.03,Ice Sheet
-84.0,5.684341886080802e-14,0.03,Ice Sheet
-82.0,5.684341886080802e-14,0.03,Ice Sheet
-80.0,5.684341886080802e-14,0.03,Ice Sheet
-78.0,5.684341886080802e-14,0.03,Ice Sheet
-76.0,5.684341886080802e-14,0.03,Ice Sheet
-74.0,5.684341886080802e-14,0.03,Ice Sheet
-72.0,5.684341886080802e-14,0.03,Ice Sheet
-88.0,2.000000000000057,0.03,Ice Sheet
-86.0,2.000000000000057,0.03,Ice Sheet
-84.0,2.000000000000057,0.03,Ice Sheet
-82.0,2.000000000000057,0.03,Ice Sheet
-80.0,2.000000000000057,0.03,Ice Sheet
-78.0,2.000000000000057,0.03,Ice Sheet
-76.0,2.000000000000057,0.03,Ice Sheet
-74.0,2.000000000000057,0.03,Ice Sheet
-72.0,2.000000000000057,0.03,Ice Sheet
-88.0,4.000000000000057,0.03,Ice Sheet
-86.0,4.000000000000057,0.03,Ice Sheet
-84.0,4.000000000000057,0.03,Ice Sheet
-82.0,4.000000000000057,0.03,Ice Sheet
-80.0,4.000000000000057,0.03,Ice Sheet
-78.0,4.000000000000057,0.03,Ice Sheet
-76.0,4.000000000000057,0.03,Ice Sheet
-74.0,4.000000000000057,0.03,Ice Sheet
-72.0,4.000000000000057,0.03,Ice Sheet
-88.0,6.000000000000057,0.03,Ice Sheet
-86.0,6.000000000000057,0.03,Ice Sheet
-84.0,6.000000000000057,0.03,Ice Sheet
-82.0,6.000000000000057,0.03,Ice Sheet
-80.0,6.000000000000057,0.03,Ice Sheet
-78.0,6.000000000000057,0.03,Ice Sheet
-76.0,6.000000000000057,0.03,Ice Sheet
-74.0,6.000000000000057,0.03,Ice Sheet
-72.0,6.000000000000057,0.03,Ice Sheet
-88.0,8.000000000000057,0.03,Ice Sheet
-86.0,8.000000000000057,0.03,Ice Sheet
-84.0,8.000000000000057,0.03,Ice Sheet
-82.0,8.000000000000057,0.03,Ice Sheet
-80.0,8.000000000000057,0.03,Ice Sheet
-78.0,8.000000000000057,0.03,Ice Sheet
-76.0,8.000000000000057,0.03,Ice Sheet
-74.0,8.000000000000057,0.03,Ice Sheet
-72.0,8.000000000000057,0.03,Ice Sheet
-70.0,8.000000000000057,0.03,Ice Sheet
-88.0,10.000000000000057,0.03,Ice Sheet
-86.0,10.000000000000057,0.03,Ice Sheet
-84.0,10.000000000000057,0.03,Ice Sheet
-82.0,10.000000000000057,0.03,Ice Sheet
-80.0,10.000000000000057,0.03,Ice Sheet
-78.0,10.000000000000057,0.03,Ice Sheet
-76.0,10.000000000000057,0.03,Ice Sheet
-74.0,10.000000000000057,0.03,Ice Sheet
-72.0,10.000000000000057,0.03,Ice Sheet
-88.0,12.000000000000057,0.03,Ice Sheet
-86.0,12.000000000000057,0.03,Ice Sheet
-84.0,12.000000000000057,0.03,Ice Sheet
-82.0,12.000000000000057,0.03,Ice Sheet
-80.0,12.000000000000057,0.03,Ice Sheet
-78.0,12.000000000000057,0.03,Ice Sheet
-76.0,12.000000000000057,0.03,Ice Sheet
-74.0,12.000000000000057,0.03,Ice Sheet
-72.0,12.000000000000057,0.03,Ice Sheet
-88.0,14.000000000000057,0.03,Ice Sheet
-86.0,14.000000000000057,0.03,Ice Sheet
-84.0,14.000000000000057,0.03,Ice Sheet
-82.0,14.000000000000057,0.03,Ice Sheet
-80.0,14.000000000000057,0.03,Ice Sheet
-78.0,14.000000000000057,0.03,Ice Sheet
-76.0,14.000000000000057,0.03,Ice Sheet
-74.0,14.000000000000057,0.03,Ice Sheet
-72.0,14.000000000000057,0.03,Ice Sheet
-70.0,14.000000000000057,0.03,Ice Sheet
-88.0,16.000000000000057,0.03,Ice Sheet
-86.0,16.000000000000057,0.03,Ice Sheet
-84.0,16.000000000000057,0.03,Ice Sheet
-82.0,16.000000000000057,0.03,Ice Sheet
-80.0,16.000000000000057,0.03,Ice Sheet
-78.0,16.000000000000057,0.03,Ice Sheet
-76.0,16.000000000000057,0.03,Ice Sheet
-74.0,16.000000000000057,0.03,Ice Sheet
-72.0,16.000000000000057,0.03,Ice Sheet
-88.0,18.000000000000057,0.03,Ice Sheet
-86.0,18.000000000000057,0.03,Ice Sheet
-84.0,18.000000000000057,0.03,Ice Sheet
-82.0,18.000000000000057,0.03,Ice Sheet
-80.0,18.000000000000057,0.03,Ice Sheet
-78.0,18.000000000000057,0.03,Ice Sheet
-76.0,18.000000000000057,0.03,Ice Sheet
-74.0,18.000000000000057,0.03,Ice Sheet
-72.0,18.000000000000057,0.03,Ice Sheet
-70.0,18.000000000000057,0.03,Ice Sheet
-88.0,20.000000000000057,0.03,Ice Sheet
-86.0,20.000000000000057,0.03,Ice Sheet
-84.0,20.000000000000057,0.03,Ice Sheet
-82.0,20.000000000000057,0.03,Ice Sheet
-80.0,20.000000000000057,0.03,Ice Sheet
-78.0,20.000000000000057,0.03,Ice Sheet
-76.0,20.000000000000057,0.03,Ice Sheet
-74.0,20.000000000000057,0.03,Ice Sheet
-72.0,20.000000000000057,0.03,Ice Sheet
-70.0,20.000000000000057,0.03,Ice Sheet
-88.0,22.000000000000057,0.03,Ice Sheet
-86.0,22.000000000000057,0.03,Ice Sheet
-84.0,22.000000000000057,0.03,Ice Sheet
-82.0,22.000000000000057,0.03,Ice Sheet
-80.0,22.000000000000057,0.03,Ice Sheet
-78.0,22.000000000000057,0.03,Ice Sheet
-76.0,22.000000000000057,0.03,Ice Sheet
-74.0,22.000000000000057,0.03,Ice Sheet
-72.0,22.000000000000057,0.03,Ice Sheet
-88.0,24.000000000000057,0.03,Ice Sheet
-86.0,24.000000000000057,0.03,Ice Sheet
-84.0,24.000000000000057,0.03,Ice Sheet
-82.0,24.000000000000057,0.03,Ice Sheet
-80.0,24.000000000000057,0.03,Ice Sheet
-78.0,24.000000000000057,0.03,Ice Sheet
-76.0,24.000000000000057,0.03,Ice Sheet
-74.0,24.000000000000057,0.03,Ice Sheet
-72.0,24.000000000000057,0.03,Ice Sheet
-88.0,26.000000000000057,0.03,Ice Sheet
-86.0,26.000000000000057,0.03,Ice Sheet
-84.0,26.000000000000057,0.03,Ice Sheet
-82.0,26.000000000000057,0.03,Ice Sheet
-80.0,26.000000000000057,0.03,Ice Sheet
-78.0,26.000000000000057,0.03,Ice Sheet
-76.0,26.000000000000057,0.03,Ice Sheet
-74.0,26.000000000000057,0.03,Ice Sheet
-72.0,26.000000000000057,0.03,Ice Sheet
-88.0,28.000000000000057,0.03,Ice Sheet
-86.0,28.000000000000057,0.03,Ice Sheet
-84.0,28.000000000000057,0.03,Ice Sheet
-82.0,28.000000000000057,0.03,Ice Sheet
-80.0,28.000000000000057,0.03,Ice Sheet
-78.0,28.000000000000057,0.03,Ice Sheet
-76.0,28.000000000000057,0.03,Ice Sheet
-74.0,28.000000000000057,0.03,Ice Sheet
-72.0,28.000000000000057,0.03,Ice Sheet
-88.0,30.000000000000057,0.03,Ice Sheet
-86.0,30.000000000000057,0.03,Ice Sheet
-84.0,30.000000000000057,0.03,Ice Sheet
-82.0,30.000000000000057,0.03,Ice Sheet
-80.0,30.000000000000057,0.03,Ice Sheet
-78.0,30.000000000000057,0.03,Ice Sheet
-76.0,30.000000000000057,0.03,Ice Sheet
-74.0,30.000000000000057,0.03,Ice Sheet
-72.0,30.000000000000057,0.03,Ice Sheet
-70.0,30.000000000000057,0.03,Ice Sheet
-88.0,32.00000000000006,0.03,Ice Sheet
-86.0,32.00000000000006,0.03,Ice Sheet
-84.0,32.00000000000006,0.03,Ice Sheet
-82.0,32.00000000000006,0.03,Ice Sheet
-80.0,32.00000000000006,0.03,Ice Sheet
-78.0,32.00000000000006,0.03,Ice Sheet
-76.0,32.00000000000006,0.03,Ice Sheet
-74.0,32.00000000000006,0.03,Ice Sheet
-72.0,32.00000000000006,0.03,Ice Sheet
-70.0,32.00000000000006,0.03,Ice Sheet
-88.0,34.00000000000006,0.03,Ice Sheet
-86.0,34.00000000000006,0.03,Ice Sheet
-84.0,34.00000000000006,0.03,Ice Sheet
-82.0,34.00000000000006,0.03,Ice Sheet
-80.0,34.00000000000006,0.03,Ice Sheet
-78.0,34.00000000000006,0.03,Ice Sheet
-76.0,34.00000000000006,0.03,Ice Sheet
-74.0,34.00000000000006,0.03,Ice Sheet
-72.0,34.00000000000006,0.03,Ice Sheet
-70.0,34.00000000000006,0.03,Ice Sheet
-88.0,36.00000000000006,0.03,Ice Sheet
-86.0,36.00000000000006,0.03,Ice Sheet
-84.0,36.00000000000006,0.03,Ice Sheet
-82.0,36.00000000000006,0.03,Ice Sheet
-80.0,36.00000000000006,0.03,Ice Sheet
-78.0,36.00000000000006,0.03,Ice Sheet
-76.0,36.00000000000006,0.03,Ice Sheet
-74.0,36.00000000000006,0.03,Ice Sheet
-72.0,36.00000000000006,0.03,Ice Sheet
-70.0,36.00000000000006,0.03,Ice Sheet
-88.0,38.00000000000006,0.03,Ice Sheet
-86.0,38.00000000000006,0.03,Ice Sheet
-84.0,38.00000000000006,0.03,Ice Sheet
-82.0,38.00000000000006,0.03,Ice Sheet
-80.0,38.00000000000006,0.03,Ice Sheet
-78.0,38.00000000000006,0.03,Ice Sheet
-76.0,38.00000000000006,0.03,Ice Sheet
-74.0,38.00000000000006,0.03,Ice Sheet
-72.0,38.00000000000006,0.03,Ice Sheet
-70.0,38.00000000000006,0.03,Ice Sheet
-88.0,40.00000000000006,0.03,Ice Sheet
-86.0,40.00000000000006,0.03,Ice Sheet
-84.0,40.00000000000006,0.03,Ice Sheet
-82.0,40.00000000000006,0.03,Ice Sheet
-80.0,40.00000000000006,0.03,Ice Sheet
-78.0,40.00000000000006,0.03,Ice Sheet
-76.0,40.00000000000006,0.03,Ice Sheet
-74.0,40.00000000000006,0.03,Ice Sheet
-72.0,40.00000000000006,0.03,Ice Sheet
-70.0,40.00000000000006,0.03,Ice Sheet
-88.0,42.00000000000006,0.03,Ice Sheet
-86.0,42.00000000000006,0.03,Ice Sheet
-84.0,42.00000000000006,0.03,Ice Sheet
-82.0,42.00000000000006,0.03,Ice Sheet
-80.0,42.00000000000006,0.03,Ice Sheet
-78.0,42.00000000000006,0.03,Ice Sheet
-76.0,42.00000000000006,0.03,Ice Sheet
-74.0,42.00000000000006,0.03,Ice Sheet
-72.0,42.00000000000006,0.03,Ice Sheet
-70.0,42.00000000000006,0.03,Ice Sheet
-88.0,44.00000000000006,0.03,Ice Sheet
-86.0,44.00000000000006,0.03,Ice Sheet
-84.0,44.00000000000006,0.03,Ice Sheet
-82.0,44.00000000000006,0.03,Ice Sheet
-80.0,44.00000000000006,0.03,Ice Sheet
-78.0,44.00000000000006,0.03,Ice Sheet
-76.0,44.00000000000006,0.03,Ice Sheet
-74.0,44.00000000000006,0.03,Ice Sheet
-72.0,44.00000000000006,0.03,Ice Sheet
-70.0,44.00000000000006,0.03,Ice Sheet
-88.0,46.00000000000006,0.03,Ice Sheet
-86.0,46.00000000000006,0.03,Ice Sheet
-84.0,46.00000000000006,0.03,Ice Sheet
-82.0,46.00000000000006,0.03,Ice Sheet
-80.0,46.00000000000006,0.03,Ice Sheet
-78.0,46.00000000000006,0.03,Ice Sheet
-76.0,46.00000000000006,0.03,Ice Sheet
-74.0,46.00000000000006,0.03,Ice Sheet
-72.0,46.00000000000006,0.03,Ice Sheet
-70.0,46.00000000000006,0.03,Ice Sheet
-68.0,46.00000000000006,0.03,Ice Sheet
-88.0,48.00000000000006,0.03,Ice Sheet
-86.0,48.00000000000006,0.03,Ice Sheet
-84.0,48.00000000000006,0.03,Ice Sheet
-82.0,48.00000000000006,0.03,Ice Sheet
-80.0,48.00000000000006,0.03,Ice Sheet
-78.0,48.00000000000006,0.03,Ice Sheet
-76.0,48.00000000000006,0.03,Ice Sheet
-74.0,48.00000000000006,0.03,Ice Sheet
-72.0,48.00000000000006,0.03,Ice Sheet
-70.0,48.00000000000006,0.03,Ice Sheet
-68.0,48.00000000000006,0.03,Ice Sheet
-88.0,50.00000000000006,0.03,Ice Sheet
-86.0,50.00000000000006,0.03,Ice Sheet
-84.0,50.00000000000006,0.03,Ice Sheet
-82.0,50.00000000000006,0.03,Ice Sheet
-80.0,50.00000000000006,0.03,Ice Sheet
-78.0,50.00000000000006,0.03,Ice Sheet
-76.0,50.00000000000006,0.03,Ice Sheet
-74.0,50.00000000000006,0.03,Ice Sheet
-72.0,50.00000000000006,0.03,Ice Sheet
-70.0,50.00000000000006,0.03,Ice Sheet
-68.0,50.00000000000006,0.03,Ice Sheet
-88.0,52.00000000000006,0.03,Ice Sheet
-86.0,52.00000000000006,0.03,Ice Sheet
-84.0,52.00000000000006,0.03,Ice Sheet
-82.0,52.00000000000006,0.03,Ice Sheet
-80.0,52.00000000000006,0.03,Ice Sheet
-78.0,52.00000000000006,0.03,Ice Sheet
-76.0,52.00000000000006,0.03,Ice Sheet
-74.0,52.00000000000006,0.03,Ice Sheet
-72.0,52.00000000000006,0.03,Ice Sheet
-70.0,52.00000000000006,0.03,Ice Sheet
-68.0,52.00000000000006,0.03,Ice Sheet
-88.0,54.00000000000006,0.03,Ice Sheet
-86.0,54.00000000000006,0.03,Ice Sheet
-84.0,54.00000000000006,0.03,Ice Sheet
-82.0,54.00000000000006,0.03,Ice Sheet
-80.0,54.00000000000006,0.03,Ice Sheet
-78.0,54.00000000000006,0.03,Ice Sheet
-76.0,54.00000000000006,0.03,Ice Sheet
-74.0,54.00000000000006,0.03,Ice Sheet
-72.0,54.00000000000006,0.03,Ice Sheet
-70.0,54.00000000000006,0.03,Ice Sheet
-68.0,54.00000000000006,0.03,Ice Sheet
-66.0,54.00000000000006,0.03,Ice Sheet
-88.0,56.00000000000006,0.03,Ice Sheet
-86.0,56.00000000000006,0.03,Ice Sheet
-84.0,56.00000000000006,0.03,Ice Sheet
-82.0,56.00000000000006,0.03,Ice Sheet
-80.0,56.00000000000006,0.03,Ice Sheet
-78.0,56.00000000000006,0.03,Ice Sheet
-76.0,56.00000000000006,0.03,Ice Sheet
-74.0,56.00000000000006,0.03,Ice Sheet
-72.0,56.00000000000006,0.03,Ice Sheet
-70.0,56.00000000000006,0.03,Ice Sheet
-68.0,56.00000000000006,0.03,Ice Sheet
-66.0,56.00000000000006,0.03,Ice Sheet
-88.0,58.00000000000006,0.03,Ice Sheet
-86.0,58.00000000000006,0.03,Ice Sheet
-84.0,58.00000000000006,0.03,Ice Sheet
-82.0,58.00000000000006,0.03,Ice Sheet
-80.0,58.00000000000006,0.03,Ice Sheet
-78.0,58.00000000000006,0.03,Ice Sheet
-76.0,58.00000000000006,0.03,Ice Sheet
-74.0,58.00000000000006,0.03,Ice Sheet
-72.0,58.00000000000006,0.03,Ice Sheet
-70.0,58.00000000000006,0.03,Ice Sheet
-68.0,58.00000000000006,0.03,Ice Sheet
-88.0,60.00000000000006,0.03,Ice Sheet
-86.0,60.00000000000006,0.03,Ice Sheet
-84.0,60.00000000000006,0.03,Ice Sheet
-82.0,60.00000000000006,0.03,Ice Sheet
-80.0,60.00000000000006,0.03,Ice Sheet
-78.0,60.00000000000006,0.03,Ice Sheet
-76.0,60.00000000000006,0.03,Ice Sheet
-74.0,60.00000000000006,0.03,Ice Sheet
-72.0,60.00000000000006,0.03,Ice Sheet
-70.0,60.00000000000006,0.03,Ice Sheet
-68.0,60.00000000000006,0.03,Ice Sheet
-88.0,62.00000000000006,0.03,Ice Sheet
-86.0,62.00000000000006,0.03,Ice Sheet
-84.0,62.00000000000006,0.03,Ice Sheet
-82.0,62.00000000000006,0.03,Ice Sheet
-80.0,62.00000000000006,0.03,Ice Sheet
-78.0,62.00000000000006,0.03,Ice Sheet
-76.0,62.00000000000006,0.03,Ice Sheet
-74.0,62.00000000000006,0.03,Ice Sheet
-72.0,62.00000000000006,0.03,Ice Sheet
-70.0,62.00000000000006,0.03,Ice Sheet
-68.0,62.00000000000006,0.03,Ice Sheet
-88.0,64.00000000000006,0.03,Ice Sheet
-86.0,64.00000000000006,0.03,Ice Sheet
-84.0,64.00000000000006,0.03,Ice Sheet
-82.0,64.00000000000006,0.03,Ice Sheet
-80.0,64.00000000000006,0.03,Ice Sheet
-78.0,64.00000000000006,0.03,Ice Sheet
-76.0,64.00000000000006,0.03,Ice Sheet
-74.0,64.00000000000006,0.03,Ice Sheet
-72.0,64.00000000000006,0.03,Ice Sheet
-70.0,64.00000000000006,0.03,Ice Sheet
-68.0,64.00000000000006,0.03,Ice Sheet
-88.0,66.00000000000006,0.03,Ice Sheet
-86.0,66.00000000000006,0.03,Ice Sheet
-84.0,66.00000000000006,0.03,Ice Sheet
-82.0,66.00000000000006,0.03,Ice Sheet
-80.0,66.00000000000006,0.03,Ice Sheet
-78.0,66.00000000000006,0.03,Ice Sheet
-76.0,66.00000000000006,0.03,Ice Sheet
-74.0,66.00000000000006,0.03,Ice Sheet
-72.0,66.00000000000006,0.03,Ice Sheet
-70.0,66.00000000000006,0.03,Ice Sheet
-68.0,66.00000000000006,0.03,Ice Sheet
-88.0,68.00000000000006,0.03,Ice Sheet
-86.0,68.00000000000006,0.03,Ice Sheet
-84.0,68.00000000000006,0.03,Ice Sheet
-82.0,68.00000000000006,0.03,Ice Sheet
-80.0,68.00000000000006,0.03,Ice Sheet
-78.0,68.00000000000006,0.03,Ice Sheet
-76.0,68.00000000000006,0.03,Ice Sheet
-74.0,68.00000000000006,0.03,Ice Sheet
-72.0,68.00000000000006,0.03,Ice Sheet
-70.0,68.00000000000006,0.03,Ice Sheet
-68.0,68.00000000000006,0.03,Ice Sheet
-88.0,70.00000000000006,0.03,Ice Sheet
-86.0,70.00000000000006,0.03,Ice Sheet
-84.0,70.00000000000006,0.03,Ice Sheet
-82.0,70.00000000000006,0.03,Ice Sheet
-80.0,70.00000000000006,0.03,Ice Sheet
-78.0,70.00000000000006,0.03,Ice Sheet
-76.0,70.00000000000006,0.03,Ice Sheet
-74.0,70.00000000000006,0.03,Ice Sheet
-88.0,72.00000000000006,0.03,Ice Sheet
-86.0,72.00000000000006,0.03,Ice Sheet
-84.0,72.00000000000006,0.03,Ice Sheet
-82.0,72.00000000000006,0.03,Ice Sheet
-80.0,72.00000000000006,0.03,Ice Sheet
-78.0,72.00000000000006,0.03,Ice Sheet
-76.0,72.00000000000006,0.03,Ice Sheet
-74.0,72.00000000000006,0.03,Ice Sheet
-72.0,72.00000000000006,0.03,Ice Sheet
-88.0,74.00000000000006,0.03,Ice Sheet
-86.0,74.00000000000006,0.03,Ice Sheet
-84.0,74.00000000000006,0.03,Ice Sheet
-82.0,74.00000000000006,0.03,Ice Sheet
-80.0,74.00000000000006,0.03,Ice Sheet
-78.0,74.00000000000006,0.03,Ice Sheet
-76.0,74.00000000000006,0.03,Ice Sheet
-74.0,74.00000000000006,0.03,Ice Sheet
-72.0,74.00000000000006,0.03,Ice Sheet
-70.0,74.00000000000006,0.03,Ice Sheet
-88.0,76.00000000000006,0.03,Ice Sheet
-86.0,76.00000000000006,0.03,Ice Sheet
-84.0,76.00000000000006,0.03,Ice Sheet
-82.0,76.00000000000006,0.03,Ice Sheet
-80.0,76.00000000000006,0.03,Ice Sheet
-78.0,76.00000000000006,0.03,Ice Sheet
-76.0,76.00000000000006,0.03,Ice Sheet
-74.0,76.00000000000006,0.03,Ice Sheet
-72.0,76.00000000000006,0.03,Ice Sheet
-70.0,76.00000000000006,0.03,Ice Sheet
-88.0,78.00000000000006,0.03,Ice Sheet
-86.0,78.00000000000006,0.03,Ice Sheet
-84.0,78.00000000000006,0.03,Ice Sheet
-82.0,78.00000000000006,0.03,Ice Sheet
-80.0,78.00000000000006,0.03,Ice Sheet
-78.0,78.00000000000006,0.03,Ice Sheet
-76.0,78.00000000000006,0.03,Ice Sheet
-74.0,78.00000000000006,0.03,Ice Sheet
-72.0,78.00000000000006,0.03,Ice Sheet
-70.0,78.00000000000006,0.03,Ice Sheet
-88.0,80.00000000000006,0.03,Ice Sheet
-86.0,80.00000000000006,0.03,Ice Sheet
-84.0,80.00000000000006,0.03,Ice Sheet
-82.0,80.00000000000006,0.03,Ice Sheet
-80.0,80.00000000000006,0.03,Ice Sheet
-78.0,80.00000000000006,0.03,Ice Sheet
-76.0,80.00000000000006,0.03,Ice Sheet
-74.0,80.00000000000006,0.03,Ice Sheet
-72.0,80.00000000000006,0.03,Ice Sheet
-70.0,80.00000000000006,0.03,Ice Sheet
-88.0,82.00000000000006,0.03,Ice Sheet
-86.0,82.00000000000006,0.03,Ice Sheet
-84.0,82.00000000000006,0.03,Ice Sheet
-82.0,82.00000000000006,0.03,Ice Sheet
-80.0,82.00000000000006,0.03,Ice Sheet
-78.0,82.00000000000006,0.03,Ice Sheet
-76.0,82.00000000000006,0.03,Ice Sheet
-74.0,82.00000000000006,0.03,Ice Sheet
-72.0,82.00000000000006,0.03,Ice Sheet
-70.0,82.00000000000006,0.03,Ice Sheet
-68.0,82.00000000000006,0.03,Ice Sheet
-88.0,84.00000000000006,0.03,Ice Sheet
-86.0,84.00000000000006,0.03,Ice Sheet
-84.0,84.00000000000006,0.03,Ice Sheet
-82.0,84.00000000000006,0.03,Ice Sheet
-80.0,84.00000000000006,0.03,Ice Sheet
-78.0,84.00000000000006,0.03,Ice Sheet
-76.0,84.00000000000006,0.03,Ice Sheet
-74.0,84.00000000000006,0.03,Ice Sheet
-72.0,84.00000000000006,0.03,Ice Sheet
-70.0,84.00000000000006,0.03,Ice Sheet
-68.0,84.00000000000006,0.03,Ice Sheet
-88.0,86.00000000000006,0.03,Ice Sheet
-86.0,86.00000000000006,0.03,Ice Sheet
-84.0,86.00000000000006,0.03,Ice Sheet
-82.0,86.00000000000006,0.03,Ice Sheet
-80.0,86.00000000000006,0.03,Ice Sheet
-78.0,86.00000000000006,0.03,Ice Sheet
-76.0,86.00000000000006,0.03,Ice Sheet
-74.0,86.00000000000006,0.03,Ice Sheet
-72.0,86.00000000000006,0.03,Ice Sheet
-70.0,86.00000000000006,0.03,Ice Sheet
-68.0,86.00000000000006,0.03,Ice Sheet
-88.0,88.00000000000006,0.03,Ice Sheet
-86.0,88.00000000000006,0.03,Ice Sheet
-84.0,88.00000000000006,0.03,Ice Sheet
-82.0,88.00000000000006,0.03,Ice Sheet
-80.0,88.00000000000006,0.03,Ice Sheet
-78.0,88.00000000000006,0.03,Ice Sheet
-76.0,88.00000000000006,0.03,Ice Sheet
-74.0,88.00000000000006,0.03,Ice Sheet
-72.0,88.00000000000006,0.03,Ice Sheet
-70.0,88.00000000000006,0.03,Ice Sheet
-68.0,88.00000000000006,0.03,Ice Sheet
-88.0,90.00000000000006,0.03,Ice Sheet
-86.0,90.00000000000006,0.03,Ice Sheet
-84.0,90.00000000000006,0.03,Ice Sheet
-82.0,90.00000000000006,0.03,Ice Sheet
-80.0,90.00000000000006,0.03,Ice Sheet
-78.0,90.00000000000006,0.03,Ice Sheet
-76.0,90.00000000000006,0.03,Ice Sheet
-74.0,90.00000000000006,0.03,Ice Sheet
-72.0,90.00000000000006,0.03,Ice Sheet
-70.0,90.00000000000006,0.03,Ice Sheet
-68.0,90.00000000000006,0.03,Ice Sheet
-88.0,92.00000000000006,0.03,Ice Sheet
-86.0,92.00000000000006,0.03,Ice Sheet
-84.0,92.00000000000006,0.03,Ice Sheet
-82.0,92.00000000000006,0.03,Ice Sheet
-80.0,92.00000000000006,0.03,Ice Sheet
-78.0,92.00000000000006,0.03,Ice Sheet
-76.0,92.00000000000006,0.03,Ice Sheet
-74.0,92.00000000000006,0.03,Ice Sheet
-72.0,92.00000000000006,0.03,Ice Sheet
-70.0,92.00000000000006,0.03,Ice Sheet
-68.0,92.00000000000006,0.03,Ice Sheet
-88.0,94.00000000000006,0.03,Ice Sheet
-86.0,94.00000000000006,0.03,Ice Sheet
-84.0,94.00000000000006,0.03,Ice Sheet
-82.0,94.00000000000006,0.03,Ice Sheet
-80.0,94.00000000000006,0.03,Ice Sheet
-78.0,94.00000000000006,0.03,Ice Sheet
-76.0,94.00000000000006,0.03,Ice Sheet
-74.0,94.00000000000006,0.03,Ice Sheet
-72.0,94.00000000000006,0.03,Ice Sheet
-70.0,94.00000000000006,0.03,Ice Sheet
-68.0,94.00000000000006,0.03,Ice Sheet
-88.0,96.00000000000006,0.03,Ice Sheet
-86.0,96.00000000000006,0.03,Ice Sheet
-84.0,96.00000000000006,0.03,Ice Sheet
-82.0,96.00000000000006,0.03,Ice Sheet
-80.0,96.00000000000006,0.03,Ice Sheet
-78.0,96.00000000000006,0.03,Ice Sheet
-76.0,96.00000000000006,0.03,Ice Sheet
-74.0,96.00000000000006,0.03,Ice Sheet
-72.0,96.00000000000006,0.03,Ice Sheet
-70.0,96.00000000000006,0.03,Ice Sheet
-68.0,96.00000000000006,0.03,Ice Sheet
-88.0,98.00000000000006,0.03,Ice Sheet
-86.0,98.00000000000006,0.03,Ice Sheet
-84.0,98.00000000000006,0.03,Ice Sheet
-82.0,98.00000000000006,0.03,Ice Sheet
-80.0,98.00000000000006,0.03,Ice Sheet
-78.0,98.00000000000006,0.03,Ice Sheet
-76.0,98.00000000000006,0.03,Ice Sheet
-74.0,98.00000000000006,0.03,Ice Sheet
-72.0,98.00000000000006,0.03,Ice Sheet
-70.0,98.00000000000006,0.03,Ice Sheet
-68.0,98.00000000000006,0.03,Ice Sheet
-88.0,100.00000000000006,0.03,Ice Sheet
-86.0,100.00000000000006,0.03,Ice Sheet
-84.0,100.00000000000006,0.03,Ice Sheet
-82.0,100.00000000000006,0.03,Ice Sheet
-80.0,100.00000000000006,0.03,Ice Sheet
-78.0,100.00000000000006,0.03,Ice Sheet
-76.0,100.00000000000006,0.03,Ice Sheet
-74.0,100.00000000000006,0.03,Ice Sheet
-72.0,100.00000000000006,0.03,Ice Sheet
-70.0,100.00000000000006,0.03,Ice Sheet
-68.0,100.00000000000006,0.03,Ice Sheet
-88.0,102.00000000000006,0.03,Ice Sheet
-86.0,102.00000000000006,0.03,Ice Sheet
-84.0,102.00000000000006,0.03,Ice Sheet
-82.0,102.00000000000006,0.03,Ice Sheet
-80.0,102.00000000000006,0.03,Ice Sheet
-78.0,102.00000000000006,0.03,Ice Sheet
-76.0,102.00000000000006,0.03,Ice Sheet
-74.0,102.00000000000006,0.03,Ice Sheet
-72.0,102.00000000000006,0.03,Ice Sheet
-70.0,102.00000000000006,0.03,Ice Sheet
-68.0,102.00000000000006,0.03,Ice Sheet
-88.0,104.00000000000006,0.03,Ice Sheet
-86.0,104.00000000000006,0.03,Ice Sheet
-84.0,104.00000000000006,0.03,Ice Sheet
-82.0,104.00000000000006,0.03,Ice Sheet
-80.0,104.00000000000006,0.03,Ice Sheet
-78.0,104.00000000000006,0.03,Ice Sheet
-76.0,104.00000000000006,0.03,Ice Sheet
-74.0,104.00000000000006,0.03,Ice Sheet
-72.0,104.00000000000006,0.03,Ice Sheet
-70.0,104.00000000000006,0.03,Ice Sheet
-68.0,104.00000000000006,0.03,Ice Sheet
-66.0,104.00000000000006,0.03,Ice Sheet
-88.0,106.00000000000006,0.03,Ice Sheet
-86.0,106.00000000000006,0.03,Ice Sheet
-84.0,106.00000000000006,0.03,Ice Sheet
-82.0,106.00000000000006,0.03,Ice Sheet
-80.0,106.00000000000006,0.03,Ice Sheet
-78.0,106.00000000000006,0.03,Ice Sheet
-76.0,106.00000000000006,0.03,Ice Sheet
-74.0,106.00000000000006,0.03,Ice Sheet
-72.0,106.00000000000006,0.03,Ice Sheet
-70.0,106.00000000000006,0.03,Ice Sheet
-68.0,106.00000000000006,0.03,Ice Sheet
