latitude,longitude,k_value,description
72.0,-156.0,0.0003,Ocean
75.0,-156.0,0.0003,Ocean
78.0,-156.0,0.0003,Ocean
81.0,-156.0,0.0003,Ocean
84.0,-156.0,0.0003,Ocean
87.0,-156.0,0.0003,Ocean
-84.0,-153.0,0.0003,Ocean
-81.0,-153.0,0.0003,Ocean
-75.0,-153.0,0.0003,Ocean
-72.0,-153.0,0.0003,Ocean
-69.0,-153.0,0.0003,Ocean
-66.0,-153.0,0.0003,Ocean
-63.0,-153.0,0.0003,Ocean
-60.0,-153.0,0.0003,Ocean
-57.0,-153.0,0.0003,Ocean
-54.0,-153.0,0.0003,Ocean
-51.0,-153.0,0.0003,Ocean
-48.0,-153.0,0.0003,Ocean
-45.0,-153.0,0.0003,Ocean
-42.0,-153.0,0.0003,Ocean
-39.0,-153.0,0.0003,Ocean
-36.0,-153.0,0.0003,Ocean
-33.0,-153.0,0.0003,Ocean
-30.0,-153.0,0.0003,Ocean
-27.0,-153.0,0.0003,Ocean
-24.0,-153.0,0.0003,Ocean
-21.0,-153.0,0.0003,Ocean
-18.0,-153.0,0.0003,Ocean
-15.0,-153.0,0.0003,Ocean
-12.0,-153.0,0.0003,Ocean
-9.0,-153.0,0.0003,Ocean
-6.0,-153.0,0.0003,Ocean
-3.0,-153.0,0.0003,Ocean
0.0,-153.0,0.0003,Ocean
3.0,-153.0,0.0003,Ocean
6.0,-153.0,0.0003,Ocean
9.0,-153.0,0.0003,Ocean
12.0,-153.0,0.0003,Ocean
15.0,-153.0,0.0003,Ocean
18.0,-153.0,0.0003,Ocean
21.0,-153.0,0.0003,Ocean
24.0,-153.0,0.0003,Ocean
27.0,-153.0,0.0003,Ocean
30.0,-153.0,0.0003,Ocean
33.0,-153.0,0.0003,Ocean
36.0,-153.0,0.0003,Ocean
39.0,-153.0,0.0003,Ocean
42.0,-153.0,0.0003,Ocean
45.0,-153.0,0.0003,Ocean
48.0,-153.0,0.0003,Ocean
51.0,-153.0,0.0003,Ocean
54.0,-153.0,0.0003,Ocean
57.0,-153.0,0.0003,Ocean
72.0,-153.0,0.0003,Ocean
75.0,-153.0,0.0003,Ocean
78.0,-153.0,0.0003,Ocean
81.0,-153.0,0.0003,Ocean
84.0,-153.0,0.0003,Ocean
87.0,-153.0,0.0003,Ocean
-81.0,-150.0,0.0003,Ocean
-75.0,-150.0,0.0003,Ocean
