latitude,longitude,k_value,description
-18.2846,132.6278,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-17.1026,136.638,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-26.428,124.6991,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-23.14,133.277,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-20.551,139.4731,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-16.9988,125.29,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-15.1165,126.0417,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-15.1073,126.9728,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-31.9608,123.2791,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-18.8052,130.2536,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-18.6928,126.4272,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-18.0624,127.7839,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-17.4419,125.0581,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-28.4787,125.2226,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-28.415,131.3526,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-27.8424,131.8557,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-24.9498,134.4851,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-24.5882,126.2529,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-22.6209,131.5287,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-21.6345,125.4121,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-20.9601,126.7307,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-20.305,125.409,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-18.9935,125.8489,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-15.1176,128.1527,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-14.9545,128.3913,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-14.9725,129.7661,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-15.3118,128.9213,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-28.7989,133.363,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-28.2883,132.9737,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-17.0693,139.4925,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-27.1873,126.6231,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-26.9199,125.5322,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-26.5821,135.2629,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-26.194,125.7624,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-25.9884,134.1002,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-25.8056,139.8415,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-25.3089,132.9189,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-25.1028,126.5612,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-25.2817,125.3685,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-23.9841,126.8399,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-23.7883,139.0863,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-22.5526,139.4712,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-22.1366,125.0249,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-22.2092,126.5582,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-16.7409,132.1525,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-16.5681,139.3895,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-17.1355,135.3085,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-16.2453,133.6124,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-15.1257,132.937,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-15.6021,130.4146,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-16.8884,138.0198,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-28.3806,134.9692,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-25.394,131.687,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-24.5196,129.1703,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-21.6434,131.1766,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-16.8348,139.1191,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-15.7221,136.66,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-15.6921,136.7716,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-15.714,137.0176,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-15.5832,136.558,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-15.5731,136.8603,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-25.6868,130.3238,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-26.1662,127.6917,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesoproterozoic"
-25.0113,128.6676,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesoproterozoic"
-32.2365,138.4236,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-29.3479,127.8318,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-28.6654,135.9472,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-16.2189,126.6283,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-24.8344,131.9715,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-24.2288,132.2791,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-24.1431,130.8558,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-23.6775,127.3979,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-23.6954,131.1253,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-21.0103,128.6003,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-18.7787,128.0221,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-18.8186,127.1044,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-17.254,126.0078,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-16.0601,135.9693,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-28.4924,137.2909,0.4,Lake
-25.0774,139.9273,0.4,Lake
-19.2165,128.9741,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-18.0411,129.1069,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-15.1289,130.1105,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-30.4576,124.791,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-29.3893,124.924,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-26.4763,130.8177,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-24.9716,129.9222,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-21.0183,140.353,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-21.4023,133.3822,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-17.9853,128.1603,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-19.8705,134.4436,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-15.594,124.7046,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-30.3085,134.2835,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
-20.7794,129.2964,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleozoic"
-15.8904,130.8587,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-18.9161,135.2252,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-29.0587,135.7357,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-17.147,130.0951,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Lower Paleozoic"
-24.1598,131.5547,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-24.5274,145.1282,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-27.726,140.5784,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-26.4698,127.0531,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-16.5995,130.5418,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-21.5011,130.4397,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-0.8636,129.6905,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-12.7298,132.5454,0.4,"Continental crust, Undifferentiated facies - Archean"
-14.66,132.5514,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-12.4358,135.0733,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-11.6871,136.0036,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-11.5934,136.3157,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-11.249,136.6478,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-0.1893,131.0208,0.4,Ophiolitic complex of Meso-Cenozoic age
-0.0961,129.4491,0.4,Ophiolitic complex of Meso-Cenozoic age
-13.787,130.1448,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-0.2454,130.6031,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
0.5775,128.083,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-2.0653,134.8377,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-12.0295,136.2376,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-12.5746,136.489,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-3.3437,126.8277,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-3.2123,128.8377,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-1.106,130.8866,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-1.9333,130.0456,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-1.8582,125.788,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-5.601,133.032,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-4.2017,133.4437,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-3.9524,134.1339,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-8.8407,125.526,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-8.4999,126.8825,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-8.249,128.1616,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-4.5083,140.8199,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-3.439,137.1696,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-3.46,132.6714,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-3.1367,129.6962,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-2.6389,131.6099,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-2.4754,133.5603,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-1.8182,130.2608,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-1.0412,134.8968,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-1.6085,132.4875,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-15.1165,126.0417,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-15.1073,126.9728,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-14.9545,128.3913,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-14.8431,129.6074,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-14.8679,129.5515,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-14.9725,129.7661,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-15.3118,128.9213,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-4.7282,131.7374,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-4.4821,131.6471,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-4.1063,131.3107,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-4.0133,131.2293,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-4.0111,131.4097,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-1.4002,127.3243,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-1.4799,127.6205,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-1.2249,127.5476,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-2.0781,134.3737,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-2.2259,125.968,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-14.6194,130.6141,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-15.1257,132.937,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-13.9867,132.4592,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-14.0827,133.6519,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-11.3246,132.2165,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-11.1675,132.5703,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-8.2224,128.9396,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-8.1997,127.6929,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-8.1786,127.9461,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-7.9119,129.7217,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-7.6782,131.0467,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-7.5285,130.9073,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-7.4495,131.0724,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-7.3403,131.2609,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-7.4846,131.427,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-7.1603,131.8758,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-6.7383,131.5748,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-3.4934,126.4373,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-3.3052,130.0439,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-2.3872,134.5556,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-1.8382,134.2017,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-1.7887,125.0123,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-3.6743,136.6748,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-1.6217,127.8192,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-1.7567,136.2105,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-1.5059,135.2032,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-15.6021,130.4146,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-16.8884,138.0198,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-5.5465,132.3373,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-12.6809,132.1814,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-12.4813,131.3257,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-12.1037,132.3842,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-12.0897,134.8988,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-12.0318,134.9499,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-11.9279,135.086,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-5.9238,134.533,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-14.8753,135.74,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-12.866,135.9967,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-12.5156,134.2854,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-11.6771,132.5765,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-11.8714,132.78,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-11.6405,130.3185,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-11.5306,130.9581,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-5.7844,132.7188,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-5.6145,132.7744,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-9.3631,125.0102,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-8.3048,138.7414,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-8.1994,130.9772,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-7.7873,131.3738,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-7.9092,138.3601,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-6.8051,138.7002,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-6.6811,134.682,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-6.5066,134.6889,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-6.3785,134.8368,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-6.3998,134.4836,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-6.5827,134.2503,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-6.1708,134.2311,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-0.9455,135.9039,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-0.7219,127.2335,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-0.4807,130.576,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-0.3928,127.1867,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-4.5442,129.9132,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-4.5192,129.8733,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-9.1273,125.5456,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-3.6723,128.7734,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-3.5791,128.4689,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-3.6488,128.1406,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-3.563,128.6505,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-8.236,125.5758,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-8.2927,124.7176,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-7.7813,126.2771,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-7.5769,127.4105,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-7.1397,128.6178,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-3.081,137.0932,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-3.0258,140.0072,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-1.1918,129.8492,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-0.8544,130.6795,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-0.599,132.613,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-0.5979,127.5551,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
0.0534,127.426,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-3.7626,135.7052,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
-3.7655,139.9027,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
-3.4539,138.8018,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
-1.0255,133.7116,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Cenozoic"
-14.5434,125.1454,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-13.8915,126.5457,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-16.2189,126.6283,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-12.8326,130.7543,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-16.0601,135.9693,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-15.1289,130.1105,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-13.756,136.201,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-14.0268,136.629,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-13.4305,136.1375,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-11.6212,133.4141,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-11.4969,133.4559,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-11.8537,136.48,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-11.774,136.5702,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-3.4986,135.6872,0.4,Ophiolitic complex of Meso-Cenozoic age
-3.3119,127.5645,0.4,Ophiolitic complex of Meso-Cenozoic age
-3.2099,127.7252,0.4,Ophiolitic complex of Meso-Cenozoic age
-3.2298,127.985,0.4,Ophiolitic complex of Meso-Cenozoic age
-3.2429,137.0375,0.4,Ophiolitic complex of Meso-Cenozoic age
-2.9899,127.9142,0.4,Ophiolitic complex of Meso-Cenozoic age
-2.5346,138.7096,0.4,Ophiolitic complex of Meso-Cenozoic age
-4.7168,139.8087,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleozoic"
-4.2188,137.6025,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleozoic"
-1.1776,132.9704,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleozoic"
-12.1091,136.8171,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-1.0392,134.9192,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-0.9138,135.9175,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-18.9161,135.2252,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-7.4737,131.3082,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-5.6546,132.8363,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-9.4203,124.7135,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-8.4979,120.1749,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-8.1682,128.2495,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-7.8846,129.7524,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-7.885,126.0032,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-7.5791,127.4534,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-7.0848,128.597,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-5.5487,132.3163,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-4.5057,129.8847,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-3.377,126.617,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-3.4257,129.5679,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-1.8356,125.2258,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-1.5221,127.6666,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-0.6149,127.4785,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
0.9393,128.0537,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
